game.id,details.name,details.yearpublished,game.type,attributes.boardgamecategory,price.prices,details.maxplayers,details.minplayers,details.maxplaytime,details.playingtime,details.minplaytime,details.minage
3544,Antagon,2002,boardgame,"Abstract Strategy,Print & Play",,2,2,20,20,20,12
3545,Trivial Pursuit Mini Pack: Flicks,1989,boardgameexpansion,"Expansion for Base-game,Movies / TV / Radio theme,Party Game,Trivia",5,24,2,90,90,90,12
3546,The Mage's Triangle,2001,boardgame,Abstract Strategy,39,2,2,30,30,30,8
3547,Survival of the Witless,1997,boardgame,"Card Game,Humor,Political","20, 29",8,3,60,60,60,12
3548,Assault on Hoth: The Empire Strikes Back,1988,boardgame,"Movies / TV / Radio theme,Science Fiction,Wargame","60, 125",2,2,90,90,90,12
3549,Superpower,1986,boardgame,"Modern Warfare,Political",12,6,2,90,90,90,12
3550,Stock Market Specialist,1982,boardgame,"Economic,Negotiation",,4,2,360,360,360,12
3552,Infinity,1974,boardgame,"Civilization,Science Fiction","18, 32",4,2,60,60,60,10
3553,Close Action,1997,boardgame,"Age of Reason,American Revolutionary War,Napoleonic,Nautical,Wargame",130,30,2,240,240,240,12
3554,Rich Uncle,1946,boardgame,Economic,10,5,3,30,30,30,8
3555,Stick Around,1999,boardgame,Abstract Strategy,10,2,2,10,10,10,0
3556,Mime Smashing,2002,boardgame,"Card Game,Fighting,Humor",,6,2,10,10,10,8
3557,Steppe,1985,boardgame,Abstract Strategy,,2,2,20,20,20,10
3558,Quizzard,1987,boardgame,"Electronic,Trivia","20, 25",6,3,30,30,30,8
3560,Ice War,1978,boardgame,"Science Fiction,Wargame",,2,2,60,60,60,12
3561,Ram Speed,1980,boardgame,"Ancient,Nautical,Wargame","19, 10",2,2,90,90,90,11
3562,Theophrastus,2001,boardgame,"Card Game,Renaissance",25,5,2,30,30,15,10
3563,The Lord of the Rings: The Fellowship of the Ring,2001,boardgame,"Fantasy,Miniatures,Movies / TV / Radio theme,Novel-based,Wargame","60, 125",2,2,90,90,90,12
3564,Programmer's Nightmare,1998,boardgame,Card Game,,6,2,20,20,20,12
3565,Mordheim: City of the Damned,1999,boardgame,"Exploration,Fantasy,Fighting,Horror,Miniatures",,6,2,60,60,60,10
3566,Thinking Man's Football,1966,boardgame,Sports,25,2,2,90,90,90,0
3567,Roller Coaster Tycoon,2002,boardgame,Economic,"12, 10",4,2,45,45,45,8
3568,Stage II,1985,boardgame,"Deduction,Party Game,Trivia","15, 10, 20",2,2,90,90,90,0
3569,Robin Hood,1990,boardgame,"Adventure,Racing",10,6,2,60,60,60,8
3570,Chicken Cha Cha Cha,1997,boardgame,"Animals,Children's Game,Memory","44.99, 37.14, 23",4,2,20,20,20,4
3571,Spitfire,1973,boardgame,"Aviation / Flight,Wargame,World War II","18, 20",2,2,60,60,60,12
3572,Invasion: America,1976,boardgame,"Modern Warfare,Wargame","80, 100",5,2,240,240,240,12
3573,Napoleon at Waterloo,1971,boardgame,"Napoleonic,Wargame",10,2,2,30,30,30,10
3574,Tank! Armored Combat in the 20th Century,1974,boardgame,"Modern Warfare,Wargame",15,2,2,90,90,90,12
3575,The Plot to Assassinate Hitler,1976,boardgame,"Political,Wargame,World War II","20, 12, 60",2,2,300,300,300,12
3576,Operation Olympic,1974,boardgame,"Wargame,World War II","25, 20",2,1,120,120,120,12
3577,Terrible Swift Sword,1976,boardgame,"American Civil War,Wargame",70,6,2,4320,4320,4320,12
3578,BattleBots: Kickbot Arena,2001,boardgame,"Action / Dexterity,Dice,Fighting,Movies / TV / Radio theme",8,2,2,10,10,10,8
3579,Numero,1994,boardgame,Card Game,,4,1,20,20,20,0
3580,Zock!,1999,boardgame,"Children's Game,Farming",,4,2,20,20,20,6
3581,Lion of the North,1993,boardgame,"Pike and Shot,Wargame",50,4,2,180,180,180,12
3582,Rennfieber,1982,boardgame,Racing,,6,2,90,90,90,12
3583,Zon Ahl,1898,boardgame,"Abstract Strategy,Ancient,Racing",,4,2,30,30,30,10
3584,World War 3,1975,boardgame,"Modern Warfare,Wargame","65, 30",2,2,360,360,360,12
3585,Sorcerer,1975,boardgame,"Fantasy,Wargame","21, 20, 20",6,1,60,60,60,10
3586,Sherlock,1999,boardgame,"Card Game,Children's Game,Memory","10.99, 9.98, 5",5,2,20,20,20,5
3587,Schicksack,1983,boardgame,,,6,3,45,45,45,0
3588,Mind Mover 3,1974,boardgame,"Deduction,Word Game","5, 15",2,2,45,45,45,12
3589,Beast Wars Transformers Mutating Card Game,1997,boardgame,"Children's Game,Fighting,Movies / TV / Radio theme",10,2,2,10,10,10,8
3590,Campaign Trail,1983,boardgame,Political,,6,2,60,60,60,12
3591,Cribb Derby,1991,boardgame,"Card Game,Racing",,10,2,30,30,30,0
3592,Konradin oder Interregnum,1993,boardgame,"Fighting,Medieval,Political",,5,2,180,180,180,16
3593,Star Wars: Star Warriors,1987,boardgame,"Movies / TV / Radio theme,Science Fiction","35, 40",6,2,120,120,120,12
3594,Star Wars: Battle for Endor,1989,boardgame,"Movies / TV / Radio theme,Science Fiction,Wargame",,1,1,60,60,60,12
3595,Squint,2002,boardgame,"Card Game,Party Game","24.99, 30.25, 10, 5",8,3,30,30,30,12
3596,Take 4,2002,boardgame,"Party Game,Puzzle,Word Game",20,8,2,20,20,20,0
3597,Strat-O-Matic Hockey,1978,boardgame,Sports,,2,2,90,90,90,11
3598,Tracks to Telluride,1994,boardgame,"Racing,Trains","10, 30, 12",6,2,120,120,120,13
3599,Link,0,boardgame,Word Game,44,4,2,30,30,30,10
3600,Fifth Frontier War,1981,boardgame,"Science Fiction,Wargame",100,4,2,360,360,360,12
3601,MegaNation,1990,boardgame,"Abstract Strategy,Economic,Modern Warfare,Negotiation,Political",,8,2,180,180,180,0
3602,Kriegspiel,1970,boardgame,Wargame,"10, 25",2,2,60,60,60,12
3603,The Normandy Campaign,1983,boardgame,"Wargame,World War II",50,2,2,240,240,240,12
3604,Mamba,2001,boardgame,Abstract Strategy,,4,2,30,30,30,9
3605,The Third World War,1984,boardgame,"Modern Warfare,Wargame","125, 170",2,2,360,360,360,12
3606,The Game of Shakespeare,1966,boardgame,Trivia,"32, 25, 10",4,1,60,60,60,10
3607,Dauntless,1977,boardgameexpansion,"Aviation / Flight,Expansion for Base-game,Wargame,World War II","25, 20, 24",2,1,60,60,60,12
3608,Air Force,1976,boardgame,"Aviation / Flight,Wargame,World War II",25,2,1,60,60,60,12
3609,Crescendo of Doom,1979,boardgameexpansion,"Expansion for Base-game,Wargame,World War II","50, 55, 85",2,2,60,60,60,12
3610,Word Power,1963,boardgame,"Card Game,Dice,Word Game","5, 20, 5",8,2,60,60,60,10
3611,Backgammon 4,1980,boardgame,"Abstract Strategy,Dice",,4,2,30,30,30,0
3612,Pro Football Fantasm,1990,boardgame,Sports,,2,2,180,180,180,0
3613,Air Superiority,1987,boardgame,"Aviation / Flight,Modern Warfare,Wargame",,6,1,60,60,60,12
3614,Air Strike,1987,boardgameexpansion,"Aviation / Flight,Expansion for Base-game,Modern Warfare,Wargame",,6,1,60,60,60,12
3615,Agincourt,1978,boardgame,"Medieval,Wargame","19, 30, 40",2,2,120,120,120,12
3616,BattleForce,1987,boardgame,"Science Fiction,Wargame",,20,2,120,120,120,10
3617,Operation Pegasus,1980,boardgame,"Modern Warfare,Vietnam War,Wargame",,2,2,120,120,120,12
3618,The World at War,1990,boardgameexpansion,"Economic,Expansion for Base-game,Modern Warfare,Wargame,World War II",,5,2,180,180,180,12
3619,Chain Reaction,1989,boardgame,Abstract Strategy,,2,2,30,30,30,8
3620,TrainSport: Austria,1996,boardgame,"Economic,Trains,Transportation",80,5,3,90,90,90,12
3622,eBay: The Card Game,2001,boardgame,"Bluffing,Card Game",10,6,3,45,45,45,10
3623,Survivor,2000,boardgame,"Movies / TV / Radio theme,Negotiation,Party Game,Political,Trivia","74.00, 6, 6, 10",8,4,60,60,60,18
3624,Drakon Expansion 1,2002,boardgameexpansion,"Expansion for Base-game,Exploration,Fantasy,Maze",,6,2,30,30,30,10
3625,DeathMaze,1979,boardgame,"Adventure,Exploration,Fantasy,Fighting,Maze",,6,1,90,90,90,10
3626,Demons,1979,boardgame,"Fantasy,Wargame",,4,1,60,60,60,12
3627,Chaostle,2011,boardgame,"Fantasy,Medieval,Miniatures","69.95, 30, 50",8,2,120,120,120,10
3628,Freche Frösche,2002,boardgame,"Children's Game,Memory","10, 10",6,2,30,30,30,5
3629,Start Your Own Riot!,2002,boardgame,"Card Game,Dice,Humor",5,6,2,30,30,30,0
3630,Dragon War,1999,boardgame,"Collectible Components,Fantasy,Fighting",18,6,2,45,45,45,12
3631,Flinke Flitzer,2000,boardgame,"Children's Game,Dice",11,4,2,10,10,10,4
3632,Too Many Cooks,2002,boardgame,Card Game,"75.00, 20",5,2,30,30,30,10
3633,Sid Meier's Civilization: The Boardgame,2002,boardgame,"Ancient,Civilization,Exploration,Medieval,Negotiation,Political,Renaissance,Video Game Theme",195.73,6,2,180,180,180,12
3634,Iberos,2002,boardgame,"Ancient,Economic,Political,Wargame",10,2,2,360,360,360,12
3635,Trivial Pursuit: Country Music,1993,boardgameexpansion,"Card Game,Expansion for Base-game,Music,Party Game,Trivia",,6,2,20,20,20,12
3636,SongBurst 50's & 60's Edition,1990,boardgame,"Music,Trivia",20,0,3,30,30,30,18
3637,Triplanetary,1973,boardgame,"Science Fiction,Wargame","49.95, 49.95",3,2,45,45,45,12
3638,Ultra Vilelence,2001,boardgame,"Adventure,Fantasy,Science Fiction",,6,2,30,30,30,10
3639,Strange New Worlds,1978,boardgame,"Adventure,Exploration,Science Fiction","18, 30, 12",6,2,90,90,90,0
3640,Spy Ring,1965,boardgame,"Dice,Exploration,Fighting,Spies/Secret Agents",,4,2,45,45,45,7
3641,Grand Imperialism,1978,boardgame,"Exploration,Wargame",80,6,2,60,60,60,8
3642,Assault on Mt. Everest,1976,boardgame,"Adventure,Exploration",250,2,1,60,60,60,10
3643,Spellmaker,1978,boardgame,"Card Game,Fantasy,Fighting",,4,2,45,45,45,10
3644,Elemental,1999,boardgame,Abstract Strategy,,4,2,45,45,45,10
3645,History of the Second World War,1985,boardgame,"Wargame,World War II","8, 10, 15",2,2,360,360,360,12
3646,Luftwaffe,1971,boardgame,"Aviation / Flight,Wargame,World War II",35,2,2,120,120,120,12
3647,Boomerang,1976,boardgame,Abstract Strategy,,5,2,30,30,30,10
3648,Wheeler Dealer,1977,boardgame,"Dice,Transportation",,6,2,90,90,90,0
3649,Power Play,1981,boardgame,"Card Game,Political","6, 5, 10",4,2,60,60,60,8
3650,The Twilight War,1984,boardgame,"Wargame,World War II","23, 9, 15",4,2,90,90,90,12
3651,Zombies!!! 2: Zombie Corps(e),2002,boardgameexpansion,"Expansion for Base-game,Exploration,Fighting,Horror,Miniatures,Zombies","14.99, 11.95, 10",6,2,120,120,60,16
3652,NFL Franchise,1982,boardgame,"Dice,Economic,Sports",10,4,2,60,60,60,0
3653,Uncle Rez's Pets,2005,boardgame,"Animals,Bluffing,Card Game,Children's Game,Humor,Memory,Party Game",,8,1,20,20,20,6
3654,Squares: The Civil War Battle Game,1995,boardgame,"Abstract Strategy,American Civil War,Wargame",,2,2,60,60,60,10
3655,The Settlers of Canaan,2002,boardgame,"Ancient,Civilization,Religious","34.99, 149.99, 40",4,2,60,60,60,7
3656,Score Four,1967,boardgame,Abstract Strategy,,4,2,30,30,30,8
3657,Redemption: City of Bondage,1996,boardgame,"Fighting,Religious",,4,1,45,45,45,8
3658,Cube Farm,2002,boardgame,"Card Game,City Building","10, 4, 5",5,2,30,30,30,10
3660,"Rock, Scissors, Paper",2001,boardgame,"Abstract Strategy,Print & Play",,2,2,30,30,30,10
3661,Imperium,1977,boardgame,"Science Fiction,Wargame",60,2,2,180,180,180,12
3662,BattleFleet Mars,1977,boardgame,"Science Fiction,Wargame","75, 90",2,2,120,120,120,12
3663,"Outreach: The Conquest of the Galaxy, 3000AD",1976,boardgame,"Exploration,Science Fiction,Wargame",65,4,1,960,960,960,12
3664,Grand Mastermind,1974,boardgame,"Deduction,Puzzle",,2,2,10,10,10,8
3665,Sumo Arena,2001,boardgame,"Humor,Sports",10,7,2,20,20,20,6
3666,Raider!,1981,boardgame,"Nautical,Wargame,World War II","35, 35, 50",6,2,90,90,90,12
3667,Star Fleet Battle Manual,1977,boardgame,"Miniatures,Movies / TV / Radio theme,Science Fiction",35,8,2,90,90,90,12
3668,Tribbles Customizable Card Game,2000,boardgame,"Card Game,Collectible Components,Movies / TV / Radio theme,Science Fiction","14, 14, 10",4,2,30,30,30,7
3669,Moon Base Clavius,1982,boardgame,"Science Fiction,Wargame","11, 12",2,2,60,60,60,12
3670,Battlewagon,1981,boardgame,"Nautical,Wargame,World War I,World War II",35,2,2,45,45,45,10
3671,Dwarves,2000,boardgame,Fantasy,,6,2,45,45,45,12
3673,Hot Spot,1979,boardgame,"Science Fiction,Wargame","10, 10, 7",2,2,60,60,60,10
3674,Fast Attack Boats,1980,boardgame,"Modern Warfare,Nautical,Wargame",,2,2,60,60,60,12
3675,Neck and Neck,1981,boardgame,"Racing,Sports",,6,2,60,60,60,12
3676,Global Pursuit,1987,boardgame,Trivia,"5, 8, 11",6,2,60,60,60,10
3677,Ultimatum,1979,boardgame,"Modern Warfare,Wargame",,2,2,240,240,240,12
3678,Commando Actions,1981,boardgame,"Wargame,World War II",18,2,2,60,60,60,12
3679,Ramparts,1993,boardgame,"Abstract Strategy,City Building",,4,2,45,45,45,12
3680,Superiority,1981,boardgame,"Abstract Strategy,Modern Warfare,Wargame",15,2,2,60,60,60,10
3681,Zulu Attack,1982,boardgame,Wargame,"40, 50",2,2,90,90,90,12
3682,Go For The Green,1973,boardgame,Sports,10,4,1,60,60,60,10
3684,Dragons,0,boardgame,Abstract Strategy,,4,2,20,20,20,0
3685,Hammer of the Scots,2002,boardgame,"Medieval,Wargame","87.72, 50",2,2,180,180,120,12
3686,Yu-Gi-Oh Millennium Game,2002,boardgame,"Adventure,Children's Game,Fighting,Movies / TV / Radio theme",,4,2,30,30,30,8
3687,Picture Pursuit,1994,boardgame,"Party Game,Puzzle,Trivia",,99,4,45,45,45,13
3688,The Perry Mason Game,1987,boardgame,"Deduction,Movies / TV / Radio theme,Murder/Mystery","5, 10",6,2,60,60,60,10
3689,Think Alike,1992,boardgame,Party Game,,99,4,45,45,45,18
3690,Quick Quiz?,1978,boardgame,Party Game,18,99,1,30,30,30,10
3691,Harvest of Death: The Second Day at Gettysburg,1989,boardgame,"American Civil War,Post-Napoleonic,Wargame",,2,1,90,90,90,12
3692,Firepower,1984,boardgame,"Modern Warfare,Vietnam War,Wargame",25,6,1,60,60,60,12
3693,Empires at War,1993,boardgame,"Post-Napoleonic,Wargame","10, 15",2,2,180,180,180,12
3694,Great Medieval Battles,1979,boardgame,"Medieval,Wargame","70, 75",2,2,240,240,240,12
3695,Championship Baseball,1984,boardgame,"Dice,Sports",50,2,1,30,30,30,7
3696,Channel Surfing,1994,boardgame,Party Game,"10, 4, 5",99,2,30,30,30,12
3697,The Couch Potato Game,1987,boardgame,"Card Game,Humor,Movies / TV / Radio theme,Real-time",,20,2,20,20,20,8
3698,Clontarf,1993,boardgame,"Medieval,Wargame",,2,2,180,180,180,12
3699,Killer Bunnies and the Quest for the Magic Carrot,2002,boardgame,"Animals,Card Game,Humor,Negotiation","23.47, 23.46, 15, 130",8,2,90,90,90,12
3700,Monster Island,2002,boardgame,"Fighting,Movies / TV / Radio theme,Science Fiction",,2,2,45,45,45,8
3701,Smear,1999,boardgame,"Abstract Strategy,Card Game",5,6,2,30,30,30,6
3702,Topple,1983,boardgame,Action / Dexterity,8,4,2,20,20,20,6
3703,Authentic Demolition Derby,1999,boardgame,"Card Game,Miniatures",,4,2,20,20,20,0
3704,Robo Battle Pigs,2000,boardgame,Fighting,,8,2,20,20,20,10
3705,Contraband,1950,boardgame,"Bluffing,Card Game",,6,3,20,20,20,7
3706,Batik,1997,boardgame,"Abstract Strategy,Action / Dexterity","14, 20",2,2,10,10,10,6
3707,Red Storm Rising,1989,boardgame,"Modern Warfare,Wargame",,4,2,60,60,60,12
3708,Nuke: The Last Game on Earth,1984,boardgame,"Modern Warfare,Wargame","500, 50",4,2,120,120,120,12
3709,Smog,1970,boardgame,"Abstract Strategy,City Building,Economic",60,4,2,45,45,45,0
3710,MBT,1989,boardgame,"Modern Warfare,Wargame",37,6,2,60,60,60,10
3711,Flight Leader,1986,boardgame,"Aviation / Flight,Modern Warfare,Wargame","37.99, 21",8,2,90,90,90,12
